RAYON;Famille;nom_categorie;upc;reference;gencod;Unite par carton;prix_unite;prix_final;weight;profondeur;Hauteur;Longueur;Largeur;NB carton/palette;Nb de cartons par couche;Nb de couche par palette;DLV Theorique;DLV Garantie;BF;BIO;nom;Conditionnement;marque;etat
LIQUIDES;VINS ROUGES;BORDEAUX SUPERIEUR;34137300;619163;3348008823991;6;2.5283;15.17;7.5;0.00882;30;21;14;100;25;4;0;0;NAT; ;Bordeaux Supérieur;La bouteille 75cl;CHÂTEAU BELROSE MONCAILLOU 2015;1
LIQUIDES;VINS ROUGES;BORDEAUX ROUGE AOP;34137350;620963;3468000028641;6;1.7431;10.4586;7.9;0.01152;30;24;16;100;25;4;0;0;NAT; ; ; ; ;1
LIQUIDES;VINS ROUGES;MOULIS;34137390;638643;3760164450215;6;4.7398;28.4391;7.58;0.01035;30;23;15;100;25;4;0;0;NAT; ;Moulis-en-Médoc;La bouteille 75cl;LE DAUPHIN DE RUAT PETIT POUJEAUX 2014;1
LIQUIDES;VINS ROUGES;BORDEAUX SUPERIEUR;34137600;635961;3303292604145;6;2.7104;16.2626;7.9;0.01035;30;23;15;100;25;4;0;0;NAT; ;Bordeaux Supérieur;La bouteille 75cl;CHÂTEAU MARGEROTS 2014;1
LIQUIDES;VINS ROUGES;SAINT EMILION;34137640;607168;3760221752511;6;5.5293;33.1758;7.5;0.0136;17;32;25;100;25;4;0;0;NAT; ;Puisseguin Saint-Emilion;La bouteille 75cl;CHATEAU LA VAISINERIE 2014;1
LIQUIDES;VINS ROUGES;SAINT EMILION;34137920;722181;3662312001488;6;6.3187;37.9125;7.8;0.01152;30;24;16;84;21;4;0;0;NAT; ;Saint-Emilion;La bouteille 75cl;LEO DE LA GAFFELIERE 2014;1
LIQUIDES;VINS FINS;VIN ISSU DE L'AGRICULTURE BIOLOGIQUE;34137950;722249;3760088862231;6;4.304;25.8244;8.4;0.015903;27;31;19;105;21;5;0;0;NAT; ;Vinsobres BIO;La bouteille 75cl;ORIGINE 2014;1
LIQUIDES;VINS ROUGES;COTES DU RHONE;34137960;722264;3760088862668;6;2.1683;13.0101;8.4;0.01275;30;25;17;105;21;5;0;0;NAT; ; ; ; ;1
LIQUIDES;VINS ROUGES;BORDEAUX SUPERIEUR;34138010;722322;3760063165425;6;4.5219;27.1318;7.7;0.011904;16;31;24;88;11;8;0;0;NAT; ; ; ; ;1
LIQUIDES;VINS ROUGES;BEAUJOLAIS/MACONNAIS;34138040;617142;3663667999154;6;4.5009;27.0055;7.5;0.01326;30;26;17;100;20;5;0;0;NAT; ;Côte de Brouilly Vieilles Vignes;La bouteille 75cl;AU PIED DU FRENE 2017;1
LIQUIDES;VINS ROUGES;BEAUJOLAIS/MACONNAIS;34138060;617167;3264380079194;6;4.3735;26.2413;7.1;0.011904;31;24;16;105;21;5;0;0;NAT; ;Morgon Les Creusots;La bouteille 75cl;THORIN 2017;1
LIQUIDES;VINS ROUGES;BEAUJOLAIS/MACONNAIS;34138080;617183;3436730002002;6;4.2851;25.7108;7.5;0.01326;30;26;17;100;20;5;0;0;NAT; ;Julienas;La bouteille 75cl;PENOMBRE 2017;#N/A
LIQUIDES;VINS ROUGES;BEAUJOLAIS/MACONNAIS;34138100;617209;3436730010069;6;4.8535;29.1212;7.5;0.01326;30;26;17;100;20;5;0;0;NAT; ;Moulin à vent;La bouteille 75cl;NUIT DE LA SAINT-JEAN 2016;1
LIQUIDES;VINS ROUGES;BEAUJOLAIS/MACONNAIS;34138110;617464;3436730008141;6;4.304;25.8244;7.5;0.013702;31;26;17;100;20;5;0;0;NAT; ;Chiroubles;La bouteille 75cl;DOMAINE DES ROCHEROTS 2015;#N/A
LIQUIDES;VINS ROUGES;BOURGOGNE ROUGE;34138130;617688;3340778001067;6;5.5893;33.5358;8.5;0.01326;30;26;17;100;20;5;0;0;NAT; ;Bourgogne;La bouteille 75cl;HAUTES CÔTES DE NUITS 2017;1
LIQUIDES;VINS ROUGES;BOURGOGNE ROUGE;34138150;618884;3340778001210;6;5.7198;34.3189;8.4;0.013702;31;26;17;100;20;5;0;0;NAT; ;Bourgogne Hautes Côtes de Nuits;La bouteille 75cl;DOMAINE DES FOURNACHES 2016;1
LIQUIDES;VINS ROUGES;BOURGOGNE ROUGE;34138170;616862;3340778002385;6;4.783;28.698;7;0.01326;30;26;17;100;20;5;0;0;NAT; ;Bourgogne Pinot Noir;La bouteille 75cl;LA CAVE DES HAUTES CÔTES;1
LIQUIDES;VINS ROUGES;BOURGOGNE ROUGE;34138280;617068;3338590004717;6;3.5198;21.1193;8.4;0.013702;31;26;17;100;20;5;0;0;NAT; ;Blason de Bourgogne;La bouteille 75cl;MÂCON 2016;1
LIQUIDES;VINS FINS;DEMIS BOUTEILLES-1/4 AOP;34138310;617605;3443208001764;12;2.2778;27.3339;9;0.014175;25;27;21;70;14;5;0;0;NAT; ; ; ; ;1
LIQUIDES;VINS ROUGES;BOURGOGNE ROUGE;34138320;617324;3443208002464;6;3.4756;20.8541;8.4;0.01326;30;26;17;100;20;5;0;0;NAT; ;Vin de Bourgogne;La bouteille 75cl;PASSE TOUT GRAINS 2018;1
LIQUIDES;VINS ROUGES;BOURGOGNE ROUGE;34138370;617589;3340778000909;6;5.284;31.7043;8.5;0.01326;30;26;17;100;20;5;0;0;NAT; ;Bourgogne Hautes Côtes de Beaune;La bouteille 75cl;LA CAVE 2016;#N/A
LIQUIDES;VINS ROUGES;BOURGOGNE ROUGE;34138380;617621;3340778000527;6;5.284;31.7043;8.4;0.013702;31;26;17;100;20;5;0;0;NAT; ;Bourgogne Hautes Côtes de Beaune;La bouteille 75cl;VIGNERONS DES MONTS DE BOURGOGNE 2017;1
LIQUIDES;VINS FINS;GAMME CAVE A VINS;34138440;725200;3364610039551;6;10.7333;64.4001;9.7;0.016038;18;33;27;80;10;8;0;0;NAT; ; ; ; ;1
LIQUIDES;VINS ROUGES;HAUT-MEDOC;34138510;617423;3441941315100;6;8.3892;50.3353;8.4;0.00945;30;21;15;100;25;4;0;0;NAT; ;Haut-Médoc;La bouteille 75cl;HAUT DE POUJEAUX 2011;1
LIQUIDES;VINS ROUGES;BORDEAUX SUPERIEUR;34138780;598466;3303292807256;6;2.1683;13.0101;7.9;0.01035;30;23;15;100;25;4;0;0;NAT; ; ; ; ;1
LIQUIDES;VINS ROUGES;VINS DU SUD OUEST;34138850;744185;3700350600055;6;2.223;13.3385;7.8;0.01152;30;24;16;100;25;4;0;0;NAT; ; ; ; ;1
LIQUIDES;VIN TABLE,PAYS & ETRANGER;GRANDS CONTENANTS;34138870;743286;3211203433343;4;10.6544;42.6176;12.8;0.016606;23;38;19;48;12;4;0;0;NAT; ;Bordeaux;Le bag in box 3 litres;BARON DE LESTAC;1
LIQUIDES;VINS ROUGES;VINS DU SUD OUEST;34138910;613729;3231230207021;6;2.2883;13.7301;7.5;0.011904;31;16;24;100;25;4;0;0;NAT; ;Buzet rouge;La bouteille 75cl;CARDINAL DE RIGNAC 2011;1
LIQUIDES;VINS ROUGES;LANGUEDOC ROUSILLON ROUGE;34139090;647248;3760217679570;6;2.1251;12.7511;7.5;0.01035;30;23;15;105;21;5;0;0;NAT; ;Languedoc rouge;La bouteille 75cl;LA GRANDE COURONNE;1
LIQUIDES;VINS ROUGES;BORDEAUX ROUGE AOP;34139110;656827;3211203433220;6;3.102;18.612;7.8;0.011904;31;24;16;120;24;5;0;0;NAT; ;Bordeaux;La bouteille 75cl;BARON DE LESTAC 2015;1
LIQUIDES;VINS ROUGES;LANGUEDOC ROUSILLON ROUGE;34139170;626184;3258561340371;6;1.6231;9.7386;8;0.011904;31;24;16;100;25;4;0;0;BF; ;Corbières rouge 2016;La bouteille 75cl;BELLE FRANCE;1
LIQUIDES;VINS ROUGES;COTES DU RHONE;34139180;626200;3258561341095;6;1.8441;11.0649;6.5;0.012818;29;26;17;105;21;5;0;0;BF; ;Côtes du Rhône;La bouteille 75cl;SELECTION BELLE FRANCE;1
LIQUIDES;VINS ROUGES;LANGUEDOC ROUSILLON ROUGE;34139190;626226;3258561340401;6;1.6883;10.1302;8;0.011904;31;24;16;100;25;4;0;0;BF; ;Minervois rouge 2016;La bouteille 75cl;BELLE FRANCE;1
LIQUIDES;VINS FINS;DEMIS BOUTEILLES-1/4 AOP;34139230;636704;3258561341118;12;1.381;16.5721;9;0.015288;26;28;21;70;14;5;0;0;BF; ;Côtes du Rhône rouge;La bouteille 37,5cl;BELLE FRANCE;1
LIQUIDES;VIN TABLE,PAYS & ETRANGER;GRANDS CONTENANTS;34139260;569483;3192370086375;4;8.185;32.74;13;0.015984;24;37;18;60;12;5;0;0;NAT; ;Bordeaux;Le bag in box 3 litres;YVECOURT;#N/A
LIQUIDES;VINS FINS;GAMME CAVE A VINS;34139340;725721;3295890199034;6;9.7944;58.7666;8.2;0.01035;30;23;15;100;25;4;0;0;NAT; ;Margaux;La bouteille 75cl;CHÂTEAU DU GRAND SOUSSANS 2014;1
LIQUIDES;VINS ROUGES;VINS DU SUD OUEST;34139360;747329;3760145700261;6;1.7978;10.787;7.58;0.01035;30;23;15;100;25;4;0;0;NAT; ;Côtes de Duras;La bouteille 75cl;CHÂTEAU BOIS DE LAMOTHE 2014;1
LIQUIDES;VINS ROUGES;COTES DU RHONE;34139570;628164;3250670001716;6;2.5388;15.2332;9.3;0.01596;30;28;19;80;16;5;0;0;NAT; ;Côtes du Rhône;La bouteille 75cl;CHEMIN DES PAPES 2017;1
LIQUIDES;VINS ROUGES;HAUT-MEDOC;34139610;744367;3760077986634;6;7.1555;42.9334;7.5;0.012;30;25;16;100;25;4;0;0;NAT; ;Haut-Médoc;La bouteille 75cl;MOULINS DE CITRAN 2012;1
LIQUIDES;VINS ROUGES;LANGUEDOC ROUSILLON ROUGE;34139650;649988;3142920027846;6;2.3967;14.3806;8.2;0.011136;29;24;16;130;26;5;0;0;NAT; ;Costières de Nîmes Haut Turcas;La bouteille 75cl;CHÂTEAU GRAND ESCALION 2016;#N/A
LIQUIDES;VINS ROUGES;SAINT EMILION;34139700;744482;3423290199525;6;4.0861;24.5171;7.6;0.01152;30;24;16;100;25;4;0;0;NAT; ;Saint-Emilion;La bouteille 75cl;LES CHARTRONS 2014;#N/A
LIQUIDES;VINS FINS;GAMME CAVE A VINS;34139780;616268;3364610048034;6;12.2017;73.2104;8.4;0.005355;17;21;15;99;11;9;0;0;NAT; ;Pomerol;La bouteille 75cl;ESPRIT DU CLOCHER;1
LIQUIDES;VINS ROUGES;COTES DE BORDEAUX;34139800;655084;3258561330839;6;2.482;14.8921;7.5;0.011904;31;24;16;100;25;4;0;0;BF; ;Côtes de Bourg rouge;La bouteille 75cl;BELLE FRANCE;1
LIQUIDES;VINS FINS;DEMIS BOUTEILLES-1/4 AOP;34139810;655100;3700898215995;12;1.4736;17.6836;8.4;0.011875;25;25;19;90;18;5;0;0;NAT; ;Bordeaux rouge;La bouteille 37,5cl;BELLE FRANCE;1
LIQUIDES;VINS ROUGES;MEDOC;34139890;655308;3303292401393;6;2.7651;16.591;7.8;0.011904;31;24;16;100;25;4;0;0;NAT; ;Médoc 2016;La bouteille 75cl;BELLE FRANCE;#N/A
LIQUIDES;VINS ROSES;VINS SUD OUEST ROSE;34200020;621102;3700898213328;6;1.7178;10.307;7.5;0.011408;31;23;16;100;25;4;0;0;NAT; ;Bergerac rosé;La bouteille 75cl;CLEMENT BOSQUET;1
LIQUIDES;VINS ROSES;VINS SUD OUEST ROSE;34200030;621128;3272590069201;6;1.6894;10.1365;8.5;0.011904;31;24;16;100;25;4;0;0;NAT; ;Gaillac rosé AOC;La bouteille 75cl;LES 3 ORMEAUX;1
LIQUIDES;VINS ROSES;VINS SUD OUEST ROSE;34200050;637967;3270040500236;6;2.4009;14.4058;8.6;0.01035;30;23;15;100;25;4;0;0;NAT; ;Saint Mont;La bouteille 75cl;UN AIR DE CAMPAGNE 2017;1
LIQUIDES;VINS ROSES;VINS SUD OUEST ROSE;34200110;648105;3231230215576;6;2.5062;15.0374;8.3;0.012512;34;16;23;100;25;4;0;0;NAT; ;Buzet;La bouteille 75cl;LE ROSE DE MADAME DE S. 2017;1
LIQUIDES;VINS FINS;VIN ISSU DE L'AGRICULTURE BIOLOGIQUE;34200150;620880;3120581441867;6;4.2388;25.4329;8.2;0.012144;33;23;16;105;21;5;0;0;NAT;BIO;Côtes de Provence BIO;La bouteille 75cl;LE CENGLE 2017;1
LIQUIDES;VINS ROSES;BORDEAUX ROSES;34230270;623066;3262153633758;6;3.9219;23.5319;8.4;0.0128;32;25;16;125;25;5;0;0;NAT; ;Bordeaux Rosé;La bouteille 75cl;MOUTON CADET 2017;1
LIQUIDES;VINS ROSES;VAL DE LOIRE ROSE;34230760;628560;3257731224206;6;2.7241;16.3447;7.05;0.01275;30;25;17;105;21;5;0;0;NAT; ;SAINT-POURCAIN rosé;La bouteille 75cl;-;#N/A
LIQUIDES;VINS ROSES;VAL DE LOIRE ROSE;34230770;628347;3289850032264;6;2.343;14.0585;7.6;0.0136;32;25;17;105;21;5;0;0;NAT; ;Cabernet d'Anjou;La bouteille 75cl;DOMAINE CHUPIN 2018;1
LIQUIDES;VINS ROSES;VAL DE LOIRE ROSE;34230790;626382;3211203445759;6;2.783;16.6984;7.65;0.0124;31;25;16;84;21;4;0;0;NAT; ;Cabernet d'Anjou;La bouteille 75cl;PLESSIS-DUVAL;1
LIQUIDES;VINS ROSES;VAL DE LOIRE ROSE;34230800;550400;3760206220011;6;2.2125;13.2753;8;0.0124;31;25;16;105;21;5;0;0;NAT; ;Cabernet d'Anjou;La bouteille 75cl;TERROIR D'AVRILLE 2015;1
LIQUIDES;VINS FINS;VIN ISSU DE L'AGRICULTURE BIOLOGIQUE;34230820;628503;3380330004037;6;3.2577;19.5467;7.5;0.01152;30;24;16;105;21;5;0;0;NAT;BIO;Cabernet d'Anjou BIO;La bouteille 75cl;DOUCE TERRE DE LOIRE 2017;1
LIQUIDES;VINS ROSES;PROVENCE ROSE/CORSE;34231000;620708;3244085100003;6;3.3177;19.9067;8;0.012672;33;24;16;100;25;4;0;0;NAT; ;Côtes de Provence;La bouteille 75cl;DOMAINE BARRIERAS 2017;1
LIQUIDES;VINS ROSES;PROVENCE ROSE/CORSE;34232020;650168;3760234100149;6;3.5956;21.574;9.8;0.0152;19;32;25;70;10;7;0;0;NAT; ;Coteaux Varois en Provence L'Instant;La bouteille 75cl;L'ESCARELLE 2017;#N/A
LIQUIDES;VINS ROSES;PROVENCE ROSE/CORSE;34232150;722702;3760081423477;6;2.6146;15.6879;8;0.014025;33;25;17;95;19;5;0;0;NAT; ;Vinu Nustrale Corse 2017;La bouteille 75cl;-;#N/A
LIQUIDES;VIN TABLE,PAYS & ETRANGER;GRANDS CONTENANTS;34232650;630269;3198129880041;4;8.2144;32.8579;12.8;0.015435;21;35;21;60;10;6;0;0;NAT; ;Coteaux d'Aix-en-Provence rosé;Le Bag In Box 3 litres;MONCIGALE;#N/A
LIQUIDES;VINS ROSES;COTES DU RHONE ROSE;34232660;506402;3262850038313;6;2.4893;14.9363;8.3;0.01275;30;25;17;105;21;5;0;0;NAT; ;Côtes du Rhône Rosé;La bouteille 75cl;ECLAT DU RHONE;1
LIQUIDES;VINS ROSES;PROVENCE ROSE/CORSE;34232700;632760;3258561330198;6;3.1209;18.7257;7.6;0.01035;30;23;15;120;24;5;0;0;BF; ;Coteaux d'Aix en Provence rosé 2016;La bouteille 75cl;BELLE FRANCE;1
LIQUIDES;VINS ROSES;VAL DE LOIRE ROSE;34233040;624585;3532646947151;6;5.8292;34.9757;7.5;0.014976;32;26;18;100;10;10;0;0;NAT; ;Sancerre;La bouteille 75cl;LES FOURNEAUX 2014;1
LIQUIDES;VINS ROSES;PROVENCE ROSE/CORSE;34233080;629220;3770010350033;6;2.5609;15.3658;8.01;0.010695;31;23;15;100;25;4;0;0;NAT; ; ; ; ;#N/A
LIQUIDES;VINS ROSES;PROVENCE ROSE/CORSE;34233170;621144;3262850033028;6;3.3051;19.8309;8;0.012288;32;24;16;105;21;5;0;0;NAT; ;Côtes de Provence;La bouteille 75cl;MONCIGALE 2017;#N/A
LIQUIDES;VINS ROSES;PROVENCE ROSE/CORSE;34233190;617787;3331362000016;6;3.5851;21.5109;7.2;0.01023;15;31;22;100;25;4;0;0;NAT; ;Vin de France rosé;La bouteille 75cl;CÔTES DE PROVENCE;1
LIQUIDES;VINS ROSES;PROVENCE ROSE/CORSE;34233220;502948;3433330063785;6;3.002;18.012;9.8;0.0152;19;32;25;70;10;7;0;0;NAT; ;Coteaux Varois en Provence L'Instant;La bouteille 75cl;L'ESCARELLE 2017;1
LIQUIDES;VINS ROSES;VAL DE LOIRE ROSE;34233250;658385;3516462000009;6;2.2009;13.2059;7.85;0.011904;31;24;16;105;21;5;0;0;NAT; ; ; ; ;#N/A
LIQUIDES;VINS FINS;VIN ISSU DE L'AGRICULTURE BIOLOGIQUE;34233600;626705;3380330002552;6;3.3346;20.0078;8.01;0.010695;31;23;15;100;25;4;0;0;NAT;BIO; ; ; ;1
LIQUIDES;VINS ROSES;LANGUEDOC ROUSILLON ROSE;34233660;634741;3760217679594;6;1.9957;11.9743;7.5;0.01035;30;23;15;105;21;5;0;0;NAT; ;Languedoc rosé;La bouteille 75cl;LA GRANDE COURONNE;1
LIQUIDES;VINS ROSES;VAL DE LOIRE ROSE;34234010;627968;3258561330556;6;2.4767;14.8606;7.9;0.0136;32;25;17;105;21;5;0;0;BF; ;Cabernet d'Anjou 2017;La bouteille 75cl;BELLE FRANCE;#N/A
LIQUIDES;VINS FINS;VIN ISSU DE L'AGRICULTURE BIOLOGIQUE;34234030;510701;3258561345239;6;4.0125;24.075;8.3;0.015066;31;27;18;95;19;5;0;0;BF;BIO; ; ; ;1
LIQUIDES;VINS ROSES;BORDEAUX ROSES;34235310;616524;3192371100681;6;2.4662;14.7974;7.2;0.011904;31;24;16;120;24;5;0;0;NAT; ;Bordeaux rosé;La bouteille 75cl;YVECOURT;#N/A
LIQUIDES;VINS ROSES;COTES DU RHONE ROSE;34235540;656603;3481820002394;6;3.6177;21.7067;8;0.01188;33;24;15;105;21;5;0;0;NAT; ;Tavel;La bouteille 75cl;DOMAINE DE LANZAC 2016;#N/A
LIQUIDES;VINS FINS;VIN ISSU DE L'AGRICULTURE BIOLOGIQUE;34235560;628446;3263810142538;6;4.7398;28.4391;7.8;0.012672;33;24;16;100;20;5;0;0;NAT;BIO;Tavel BIO;La bouteille 75cl;DOMAINE FLORENCE MEJAN LES MUSES 2016;1
LIQUIDES;VIN TABLE,PAYS & ETRANGER;BOUTEILLES 75CL.;34236400;624940;3021891400103;12;0.8715;10.4586;6;0.0272;32;34;25;50;10;5;0;0;1P; ;Vin de table rosé;La bouteille 75cl;PELURE;#N/A
LIQUIDES;VINS ROSES;PROVENCE ROSE/CORSE;34236500;635045;3331362000276;6;3.9767;23.8603;7.6;0.01035;30;23;15;100;25;4;0;0;NAT; ;Bandol;La bouteille 75cl;LOU LISQUET 2016;1
LIQUIDES;VINS ROSES;PROVENCE ROSE/CORSE;34237280;626440;3700330300234;6;3.6504;21.9025;8;0.012288;32;24;16;105;21;5;0;0;NAT; ;Côtes de Provence;La bouteille 75cl;MONCIGALE 2017;1
LIQUIDES;VINS ROSES;COTES DU RHONE ROSE;34237350;615526;3258561340630;6;1.8231;10.9386;7.6;0.01275;30;25;17;105;21;5;0;0;BF; ;Coteaux du Ventoux rosé;La bouteille 75cl;BELLE FRANCE;#N/A
LIQUIDES;VIN TABLE,PAYS & ETRANGER;GRANDS CONTENANTS;34238110;730341;3258561330570;4;8.5039;34.0158;12.4;0.01694;22;35;22;55;11;5;0;0;BF; ;Cabernet d'Anjou rosé;Le bag in box 3 litres;BELLE FRANCE;#N/A
LIQUIDES;VINS ROSES;PROVENCE ROSE/CORSE;34238200;617704;3700013103695;6;2.7462;16.4773;8;0.014025;33;25;17;95;19;5;0;0;NAT; ;Vinu Nustrale Corse 2017;La bouteille 75cl;-;1
LIQUIDES;VINS ROSES;COTES DU RHONE ROSE;34238300;598086;3179071001005;6;2.3325;13.9953;7.65;0.013775;25;29;19;96;16;6;0;0;NAT; ;Côtes du Rhône Prestige rosé;La bouteille 75cl;CELLIER DES DAUPHINS 2017;1
LIQUIDES;VINS ROSES;VINS SUD OUEST ROSE;34238600;637926;3280111400006;6;1.722;10.3323;8.5;0.012648;31;24;17;100;25;4;0;0;NAT; ; ; ; ;1
LIQUIDES;VIN TABLE,PAYS & ETRANGER;I.G.P ROSÉ;34238700;627901;3272590049135;6;1.4715;8.8292;7.8;0.01035;30;23;15;100;25;4;0;0;NAT; ;Côtes du Tarn rosé;La bouteille 75cl;-;1
LIQUIDES;VINS BLANCS;VAL DE LOIRE BLANC;34320530;624908;3257731130309;6;2.7241;16.3447;7.5;0.01326;30;26;17;105;21;5;0;0;NAT; ;SAINT-POURCAIN Blanc;La bouteille 75cl;-;1
LIQUIDES;VINS BLANCS;BOURGOGNE BLANC;34330000;622282;3332418001667;6;5.8829;35.2978;7.2;0.011136;29;24;16;100;20;5;0;0;NAT; ;Petit Chablis;La bouteille 75cl;UNION DES VITICULTEURS 2017;1
LIQUIDES;VINS BLANCS;VAL DE LOIRE BLANC;34330030;625707;3349131250227;6;8.6618;51.971;7.5;0.01104;16;30;23;104;13;8;0;0;NAT; ;Sancerre;La bouteille 75cl;CHÂTEAU DE CREZANCY 2017;#N/A
LIQUIDES;VINS BLANCS;VAL DE LOIRE BLANC;34330040;625640;3760166769612;12;7.1903;86.2837;12;0.051;30;50;34;50;10;5;0;0;NAT; ;Sancerre;La bouteille 75cl;LES FOURNEAUX 2015;1
LIQUIDES;VINS BLANCS;VAL DE LOIRE BLANC;34330090;625764;3258561340814;6;2.1115;12.669;8;0.015444;33;26;18;105;21;5;0;0;BF; ;Muscadet Sèvre et Maine Les Clavières 2015;La bouteille 75cl;BELLE FRANCE;1
LIQUIDES;VINS FINS;VIN ISSU DE L'AGRICULTURE BIOLOGIQUE;34330120;626820;3459181536759;6;2.7651;16.591;7.5;0.021504;32;32;21;100;25;4;0;0;NAT;BIO;Bordeaux Blanc BIO;La bouteille 75cl;CHÂTEAU BARATET 2016;#N/A
LIQUIDES;VINS BLANCS;VAL DE LOIRE BLANC;34330160;626028;3463310015053;6;6.9397;41.6387;7.8;0.01152;30;24;16;105;21;5;0;0;NAT; ;Pouilly Fumé Le Chesnaie;La bouteille 75cl;JEAN BAPTISTE THIBAULT 2017;#N/A
LIQUIDES;VINS BLANCS;BORDEAUX BLANCS LIQUOREUX;34330210;624163;3192372370007;6;2.4662;14.7974;8;0.011904;31;24;16;120;24;5;0;0;NAT; ;Bordeaux blanc moelleux;La bouteille 75cl;YVECOURT;#N/A
LIQUIDES;VINS BLANCS;VAL DE LOIRE BLANC;34330260;618769;3149070028907;6;3.9219;23.5319;7.67;0.013056;32;24;17;105;21;5;0;0;NAT; ;Coteaux du Layon;La bouteille 75cl;AMBROISIE 2014;1
