reference;Unite par carton;prix_unite;prix_final;weight;volume;NB carton/palette;DLV Theorique;DLV Garantie
479162;12;1.7094;20.5128;10.8;0.01092;96;360;120
472209;12;0.6399;7.6788;6;0.008748;144;360;120
472225;12;1.0831;12.9972;12;0.01476;84;360;120
472308;12;0.9073;10.8876;12;0.0144;72;360;120
541342;12;1.0725;12.87;6;0.008505;144;360;120
480806;12;0.4073;4.8876;6;0.007843;156;360;120
480848;12;0.6999;8.3988;12;0.01476;84;360;120
480905;12;0.4441;5.3292;6;0.00759;156;360;252
480921;12;0.7515;9.018;12.2;0.015252;84;360;252
480988;16;1.1357;18.1712;8.5;0.009632;126;360;120
480863;12;1.4525;17.43;11.2;0.01476;72;360;120
486068;12;0.601;7.212;6;0.00819;144;360;120
486100;12;1.0504;12.6048;12;0.015252;72;360;120
480608;12;0.8894;10.6728;6;0.00875;144;360;120
480624;12;1.5683;18.8196;12;0.01476;84;360;120
491746;12;0.4641;5.5692;5.8;0.00819;144;360;120
491787;12;0.7757;9.3084;11.2;0.01476;72;360;120
491902;12;0.4589;5.5068;5.8;0.00819;144;360;120
491944;12;0.7283;8.7396;11.2;0.01476;72;360;120
493429;12;0.4831;5.7972;5.8;0.00819;144;360;120
490169;12;0.6694;8.0328;6;0.00819;144;360;120
490185;12;1.1452;13.7424;12;0.01476;84;360;120
490508;12;0.7189;8.6268;12;0.0156;72;360;252
496885;8;1.0231;8.1848;6;0.00864;144;360;120
496869;6;0.6136;3.6816;3.4;0.00819;210;360;120
496901;12;0.3894;4.6728;5;0.00819;144;360;252
496083;8;1.4841;11.8728;5;0.0162;154;360;120
496026;12;0.7326;8.7912;4.8;0.00819;108;360;120
771022;8;1.4841;11.8728;5;0.0162;154;360;120
496380;6;2.6841;16.1046;6;0.01512;64;360;120
496307;12;0.7326;8.7912;4.8;0.00819;108;360;120
495408;12;1.4115;16.938;4.4;0.006776;168;360;120
461848;12;1.4799;17.7588;4.2;0.005292;168;360;120
495648;12;2.2588;27.1056;6;0.008928;132;360;120
495663;12;2.2588;27.1056;6;0.0108;132;360;120
495887;16;2.1167;33.8672;8;0.009632;126;360;120
495903;16;2.1441;34.3056;11.5;0.013416;70;360;120
496281;12;0.4441;5.3292;5.2;0.012;144;360;120
496422;12;0.8031;9.6372;13;0.0192;72;360;120
495523;12;1.3525;16.23;3;0.004;180;360;120
496182;24;1.1547;27.7128;13.5;0.016399;72;360;120
496141;6;1.6736;10.0416;6;0.009216;144;360;120
495069;6;1.9125;11.475;6;0.009216;144;360;120
498501;12;2.082;24.984;4.5;0.009396;54;360;120
495044;6;2.8546;17.1276;4.35;0.00702;162;360;120
499749;6;3.0367;18.2202;5.4;0.008064;144;360;120
499764;6;3.1556;18.9336;4.35;0.00702;162;360;120
495440;12;1.1452;13.7424;12;0.01476;84;360;120
464982;6;2.263;13.578;3;0.003696;315;360;120
496042;16;1.162;18.592;8;0.009632;126;360;120
496000;6;1.7157;10.2942;3.8;0.004212;247;300;240
496448;8;0.8136;6.5088;6.2;0.01189;144;360;120
483123;12;0.3947;4.7364;6.2;0.00759;156;360;120
483149;12;0.7705;9.246;12;0.015252;84;360;120
483842;12;0.442;5.304;5.8;0.00819;144;360;120
483883;12;0.6757;8.1084;11.8;0.01392;72;360;120
483909;12;1.9283;23.1396;6.3;0.00897;120;360;120
495804;12;0.882;10.584;3;0.008294;143;360;120
495283;12;0.4336;5.2032;6;0.00819;144;360;120
495309;12;0.7557;9.0684;12;0.016523;84;360;120
483560;12;0.6747;8.0964;8;0.010488;132;360;120
495226;6;1.3378;8.0268;6;0.010584;240;360;120
496927;12;0.7305;8.766;5.1;0.00819;144;360;120
483305;12;1.1399;13.6788;6;0.008036;144;360;120
483321;12;0.8526;10.2312;6;0.00819;144;360;120
480541;12;0.7157;8.5884;4.8;0.00819;144;360;120
480566;12;0.7157;8.5884;4.8;0.00819;144;360;120
480582;12;0.7126;8.5512;4.8;0.00819;144;360;120
482505;12;0.9189;11.0268;6.2;0.007018;144;360;120
536680;12;1.4052;16.8624;12.8;0.0144;72;360;120
537985;12;1.0662;12.7944;5.2;0.016;114;360;120
483701;12;0.381;4.572;6;0.00819;144;360;252
483727;12;0.6294;7.5528;12;0.015252;84;360;252
517185;12;0.6662;7.9944;3;0.00273;456;0;0
510503;12;2.4736;29.6832;2.6;0.00441;240;360;120
531681;12;0.9968;11.9616;1.95;0.00288;384;360;120
506626;12;1.8083;21.6996;2.1;0.00432;405;360;120
507244;15;1.2989;19.4835;2.15;0.002002;345;360;120
507368;12;1.6567;19.8804;2;0.003072;345;360;120
507301;12;1.4852;17.8224;2;0.0033;250;360;120
517649;24;0.9652;23.1648;4.2;0.0069;192;360;120
521641;12;1.5704;18.8448;1.9;0.002673;364;360;120
521666;12;1.5704;18.8448;1.9;0.002376;364;360;120
503045;16;0.7305;11.688;3.5;0.010608;270;360;252
499863;16;0.9568;15.3088;2.8;0.003744;270;360;120
507483;12;1.2683;15.2196;1.6;0.001936;360;360;120
507145;12;2.3525;28.23;3;0.0042;240;360;120
507186;15;1.2989;19.4835;1;0.002496;345;360;120
503003;16;0.642;10.272;3;0.003744;270;360;252
503029;12;1.5157;18.1884;2.8;0.005544;247;360;120
503086;16;0.6199;9.9184;3.5;0.007344;270;360;252
503060;12;1.3978;16.7736;2;0.005082;247;360;120
507509;15;1.2999;19.4985;2.2;0.002816;345;360;120
506600;15;1.2989;19.4835;2.7;0.001656;450;360;252
506907;12;0.861;10.332;2.6;0.003627;315;360;120
512384;15;1.3041;19.5615;2.2;0.003072;345;360;120
510461;15;1.4725;22.0875;2;0.002;406;360;120
510487;15;1.4725;22.0875;2;0.002;406;360;120
531863;15;1.4736;22.104;1.5;0.002376;406;360;120
532267;15;1.4736;22.104;1.5;0.002376;406;360;120
506865;15;1.1494;17.241;1.965;0.003146;406;330;120
506667;15;1.1494;17.241;1.965;0.002376;406;360;120
506501;14;0.8841;12.3774;1.7;0.002288;360;360;120
506725;14;0.8283;11.5962;1.78;0.002496;360;360;120
503128;16;0.6589;10.5424;3.5;0.00792;270;360;252
503169;16;0.6652;10.6432;2.5;0.0066;270;360;252
500405;14;0.862;12.068;1.7;0.002288;360;360;120
507525;12;1.122;13.464;2;0.002816;345;360;120
512285;14;2.1357;29.8998;3;0.004;260;360;120
512566;14;1.1304;15.8256;1.6;0.002058;493;360;120
512582;14;2.1483;30.0762;3;0.0045;260;360;120
509646;24;2.2325;53.58;4.6;0.00728;144;360;120
512608;14;0.8736;12.2304;1.5;0.002058;493;360;120
512624;14;0.8736;12.2304;1.5;0.002352;493;360;120
501320;12;1.4883;17.8596;2.5;0.004104;240;360;120
512665;10;1.642;16.42;1.4;0.006;275;360;120
506980;10;1.6483;16.483;2.2;0.002924;275;360;120
517268;12;0.7989;9.5868;2.4;0.003536;288;360;120
517284;12;0.8526;10.2312;4;0.00648;280;360;120
517482;24;2.7862;66.8688;10;0.01458;72;360;120
531640;6;2.9093;17.4558;1.9;0.002592;290;360;120
531665;6;2.9093;17.4558;1.9;0.001152;290;360;120
520080;24;1.3494;32.3856;4.9;0.00665;144;360;120
524967;12;2.2115;26.538;2.9;0.00468;252;360;120
517367;48;1.281;61.488;8.1;0.011408;84;360;120
517383;48;1.7915;85.992;11;0.01638;72;360;120
516641;24;1.1968;28.7232;4.4;0.006417;180;360;120
516708;12;2.9683;35.6196;6.2;0.008736;120;360;120
516682;24;1.7094;41.0256;6.1;0.011664;126;360;120
512269;14;1.6862;23.6068;5.1;0.0045;260;360;120
512723;14;1.8588;26.0232;2.5;0.004;260;360;120
512525;24;1.0673;25.6152;3.8;0.0069;260;360;120
512541;24;2.1515;51.636;10.2;0.01458;72;360;120
532507;12;1.8694;22.4328;2;0.003744;342;360;120
533729;12;1.8694;22.4328;2;0.003744;342;360;120
512129;12;0.7989;9.5868;4;0.011904;280;360;120
512103;12;0.7989;9.5868;4.04;0.00713;280;360;120
512087;12;0.7199;8.6388;2.4;0.00364;288;360;120
512004;12;1.2662;15.1944;3.135;0.00425;252;360;252
512046;12;0.9294;11.1528;2.2;0.0033;288;360;252
512244;12;2.5388;30.4656;5.8;0.015252;132;360;120
512301;24;1.7367;41.6808;11;0.01271;90;360;120
513309;12;0.841;10.092;3.135;0.00425;252;360;120
517409;12;1.3431;16.1172;2;0.003366;294;360;120
512160;12;1.162;13.944;4.1;0.00528;280;360;120
516047;12;0.8441;10.1292;4.25;0.00672;168;360;120
516062;12;0.8441;10.1292;4.25;0.00672;168;360;120
516088;12;0.8441;10.1292;4.25;0.00672;168;360;120
520023;12;1.3431;16.1172;1.8;0.003744;306;360;120
520049;12;1.3431;16.1172;1.8;0.003744;306;360;120
536946;12;1.3431;16.1172;1.7;0.003888;306;360;120
536961;12;1.3431;16.1172;1.7;0.003888;306;360;120
516385;14;1.3925;19.495;3.6;0.00726;182;360;120
517201;12;1.2104;14.5248;3.6;0.003762;210;360;120
519827;12;1.8178;21.8136;3.8;0.006417;180;360;120
519843;12;1.8178;21.8136;3.8;0.006417;180;360;120
517441;7;1.5546;10.8822;2.12;0.0042;299;360;120
517623;7;1.5546;10.8822;2.12;0.00588;299;360;120
516583;9;1.502;13.518;2.2;0.0026;176;360;120
506444;12;1.8462;22.1544;2;0.002604;456;360;120
516823;24;1.6925;40.62;3.44;0.0066;216;330;120
516864;24;1.6925;40.62;3.44;0.004774;84;330;120
517540;12;1.6146;19.3752;3.8;0.0048;180;360;120
517565;12;1.6146;19.3752;3.8;0.0048;180;360;120
517086;10;0.6915;6.915;1.7;0.002625;345;360;120
517102;10;0.6915;6.915;1.7;0.002625;345;360;120
517607;12;1.0873;13.0476;2.6;0.004032;289;360;120
516724;9;1.502;13.518;2.2;0.002;176;360;120
520106;24;1.261;30.264;4.9;0.007;144;360;120
520122;24;1.5515;37.236;4.9;0.007;144;360;120
516609;7;1.5546;10.8822;2.1;0.004752;299;360;120
517706;12;0.8705;10.446;2.1;0.003024;210;360;252
517748;12;1.3536;16.2432;3.5;0.00528;208;360;120
525287;12;1.862;22.344;2.6;0.003168;280;360;120
525303;12;1.862;22.344;2.6;0.003168;280;360;120
519645;10;1.3441;13.441;0.76;0.0036;361;330;120
519660;10;1.3441;13.441;2.175;0.002688;361;330;120
520148;10;1.6978;16.978;2.2;0.002688;361;360;120
519942;10;1.4831;14.831;2.2;0.002688;361;360;120
519967;10;1.4831;14.831;1.7;0.002688;361;360;120
519587;10;1.4831;14.831;2.2;0.002688;361;360;120
519603;10;1.3441;13.441;2.2;0.002688;361;360;120
519728;10;1.3441;13.441;2.2;0.002688;361;360;120
524983;15;1.2462;18.693;3;0.003936;240;360;120
525063;15;1.2862;19.293;2.9;0.003936;240;360;120
525089;15;1.3125;19.6875;2.9;0.003936;240;360;120
519744;12;0.8547;10.2564;2.1;0.003024;210;360;120
519801;12;0.8547;10.2564;2.1;0.003024;210;360;120
517763;12;0.8547;10.2564;2.21;0.003024;210;360;120
517821;12;1.342;16.104;3.3;0.00552;208;360;120
513440;14;2.0315;28.441;2.9;0.0036;260;360;120
537027;12;1.3368;16.0416;1.7;0.003888;306;360;120
522326;12;1.9725;23.67;2.5;0.00675;288;360;120
513820;12;2.5125;30.15;1.2;0.0024;225;360;120
525006;24;1.1883;28.5192;5;0.006;126;360;120
496828;12;5.7987;69.5844;2.9;0.00442;216;360;120
504563;12;2.7157;32.5884;2.5;0.003978;288;360;120
521583;14;1.342;18.788;1.8;0.003042;405;360;120
521500;24;0.9283;22.2792;7.5;0.004158;380;300;120
521526;24;0.9357;22.4568;7.5;0.00338;380;300;120
521609;12;1.2536;15.0432;2.1;0.00256;377;300;240
496240;16;1.1768;18.8288;5.8;0.010296;132;360;120
526228;12;0.9968;11.9616;1.8;0.00297;147;360;120
526608;12;1.2589;15.1068;1.8;0.004488;391;360;120
526665;12;1.8852;22.6224;2.6;0.003528;196;180;150
526046;12;1.2862;15.4344;2.8;0.00492;210;360;120
523803;12;1.442;17.304;6.9;0.008294;169;360;120
523886;12;1.442;17.304;6.9;0.007656;169;360;120
527226;12;1.8852;22.6224;1.73;0.00483;182;180;100
527325;6;3.2683;19.6098;0.35;0.00126;520;90;45
522441;12;1.1715;14.058;3.1;0.004032;95;360;252
526368;12;0.8831;10.5972;1.8;0.002376;207;360;120
527820;12;1.2641;15.1692;3;0.00432;252;360;120
527846;12;1.8536;22.2432;5;0.0068;168;360;120
527465;6;4.1967;25.1802;3;0.004704;216;360;120
527481;6;4.1967;25.1802;3;0.004557;216;360;120
529529;12;1.4083;16.8996;4.8;0.007072;81;360;120
529503;24;0.8315;19.956;5.4;0.007656;120;360;120
530048;16;0.7641;12.2256;4.6;0.00966;121;360;120
530147;16;0.7905;12.648;4.7;0.00966;121;360;120
530162;16;1.002;16.032;4.7;0.00966;121;360;120
529727;6;0.7747;4.6482;2.3;0.0034;152;360;120
529685;12;0.6641;7.9692;2;0.00319;360;360;252
529701;12;1.4546;17.4552;3.1;0.00459;216;360;120
529743;6;0.6589;3.9534;2.3;0.0034;152;360;120
530105;16;0.8031;12.8496;4.6;0.00966;121;360;120
531921;12;0.9389;11.2668;4.2;0.007;200;360;120
530089;12;0.982;11.784;1.76;0.010368;180;330;120
531004;24;0.9683;23.2392;3;0.0093;192;360;252
531103;12;1.902;22.824;3;0.009765;102;360;252
531947;12;1.1873;14.2476;4.2;0.007;200;360;120
531962;12;1.0136;12.1632;4.2;0.007;200;360;120
525261;12;0.9799;11.7588;5.9;0.00828;104;360;120
531525;12;0.7852;9.4224;4.2;0.006125;200;360;240
531608;6;0.7515;4.509;1.9;0.00945;152;360;120
531889;6;0.6736;4.0416;2.3;0.003825;152;360;120
531541;12;0.6578;7.8936;4.2;0.006125;200;360;120
531905;6;0.8052;4.8312;2.3;0.003825;152;360;120
531566;12;0.7852;9.4224;4.2;0.006125;200;360;120
532200;12;0.8052;9.6624;4.2;0.007;200;360;120
532226;6;0.822;4.932;2.3;0.0034;152;360;120
531749;6;0.8336;5.0016;1.9;0.005852;152;360;120
531624;12;0.8052;9.6624;4.2;0.006125;200;240;120
532002;12;0.9904;11.8848;4.32;0.007;200;360;120
523928;15;0.5652;8.478;1.7;0.036;32;120;90
523902;15;0.5652;8.478;1.7;0.036;32;120;90
523845;15;0.5536;8.304;1.62;0.0276;40;180;120
544148;14;0.5462;7.6468;3.3;0.0432;40;150;90
544288;14;1.1399;15.9586;1.62;0.0276;40;180;120
544205;7;0.9178;6.4246;3.2;0.0432;40;150;90
544221;14;0.5484;7.6776;3.3;0.0432;40;150;90
544247;16;0.961;15.376;3.76;0.072;16;150;90
544262;14;1.0052;14.0728;3.8;0.0576;32;150;90
544163;15;0.5978;8.967;2.6;0.0444;40;150;90
544361;10;0.6705;6.705;3.07;0.03276;40;150;90
544387;10;0.6705;6.705;3.07;0.0585;40;120;90
503284;16;1.341;21.456;4.77;0.0696;16;180;120
544460;10;0.6705;6.705;3.07;0.03276;40;150;90
514489;10;0.7473;7.473;3.07;0.03276;40;150;90
517003;10;0.7473;7.473;1.63;0.02622;40;180;120
546424;20;0.8157;16.314;3.22;0.0624;16;90;60
526020;10;0.7473;7.473;1.63;0.0264;40;180;120
544502;10;0.5852;5.852;1.63;0.0168;40;180;90
546226;10;0.5852;5.852;1.63;0.01596;40;150;90
543967;20;0.8157;16.314;3.22;0.0624;16;90;60
543900;20;0.7662;15.324;3.22;0.0624;16;90;60
543660;20;0.8157;16.314;3.22;0.0624;16;90;60
544106;20;0.4168;8.336;1.3;0.0216;48;77;40
544122;20;0.4168;8.336;1.3;0.0216;48;77;40
544346;20;0.8157;16.314;3.22;0.0624;16;90;60
544023;14;1.2199;17.0786;2.97;0.084;12;90;60
543983;20;0.4168;8.336;1.3;0.0216;48;77;40
543926;20;0.4263;8.526;1.3;0.0216;48;77;40
543645;15;1.4736;22.104;4.25;0.0888;12;90;60
543520;20;0.7947;15.894;3.62;0.0624;16;90;60
543587;20;0.7947;15.894;3.62;0.0624;16;90;60
543785;12;1.7231;20.6772;1.51;0.02538;42;90;60
543843;12;1.7231;20.6772;1.51;0.02914;42;90;60
543603;20;0.7947;15.894;3.62;0.0624;16;90;60
526921;19;1.0568;20.0792;2.9;0.0552;16;90;60
542688;14;0.8336;11.6704;3.76;0.072;16;150;90
542704;16;0.3599;5.7584;3.2;0.01368;40;150;90
542720;11;0.6284;6.9124;3.5;0.0444;40;150;90
534081;14;1.0673;14.9422;2.49;0.0432;24;150;90
508440;10;1.1578;11.578;1.53;0.0288;32;150;90
508424;20;0.6241;12.482;3.39;0.0648;16;150;90
545806;10;1.7662;17.662;4.85;0.0864;12;120;90
545202;20;0.6178;12.356;3;0.06;16;120;90
546465;15;0.781;11.715;2.31;0.0432;24;120;90
545269;20;0.781;15.62;3.21;0.0648;16;120;90
545566;20;0.781;15.62;3.13;0.0648;16;120;90
545822;12;1.2525;15.03;2.15;0.04785;36;150;90
545947;12;1.2525;15.03;1;0.04455;36;120;90
545988;12;1.2525;15.03;2.15;0.04455;36;120;90
546200;12;1.8378;22.0536;1.8;0.0429;36;120;90
45922;20;0.8126;16.252;1.5;0.0324;56;180;90
542944;6;1.8104;10.8624;6;0.00868;144;360;120
542969;6;1.1252;6.7512;3;0.00441;288;360;120
533505;12;0.7084;8.5008;6;0.00726;144;360;252
533521;6;1.2831;7.6986;7;0.0072;144;360;252
536581;12;1.6052;19.2624;6.2;0.007018;144;360;120
536565;12;2.4494;29.3928;9.4;0.01404;72;360;120
536540;12;2.6188;31.4256;9.4;0.01476;72;360;120
532242;12;1.061;12.732;5.04;0.0072;72;360;120
531822;12;1.2915;15.498;5.8;0.01035;156;360;120
531848;12;1.9515;23.418;11.6;0.00759;84;360;120
532044;12;1.7367;20.8404;6;0.00759;156;360;120
532028;12;2.6041;31.2492;11.8;0.015252;84;360;120
533604;12;0.7915;9.498;6;0.00726;120;360;252
533620;12;1.4367;17.2404;12.5;0.0144;78;360;252
532721;12;1.3178;15.8136;6;0.007843;156;360;120
532747;12;1.9852;23.8224;9.8;0.036;84;360;120
532762;12;1.7367;20.8404;6;0.007843;156;360;120
534446;12;0.9536;11.4432;6;0.00726;120;360;120
532705;12;1.6536;19.8432;5.8;0.0144;78;360;120
532804;12;2.9809;35.7708;11.4;0.014268;84;360;120
533265;12;1.4073;16.8876;12;0.0144;84;360;120
538827;12;1.4704;17.6448;5.2;0.007843;84;360;120
538843;12;1.5694;18.8328;5.2;0.007843;84;360;120
538884;12;1.5694;18.8328;5.2;0.007843;84;360;120
539007;12;1.3852;16.6224;5.2;0.007843;84;360;120
539023;12;1.3852;16.6224;5.2;0.007843;84;360;120
541102;12;1.3852;16.6224;5.2;0.007843;84;360;120
541185;12;1.3852;16.6224;5.2;0.007843;84;360;120
541227;12;0.9831;11.7972;5.2;0.007843;84;360;120
539262;12;0.9947;11.9364;5.5;0.007843;84;360;120
539403;12;1.4273;17.1276;5.6;0.00828;144;360;120
539486;12;0.7041;8.4492;5.8;0.007843;84;360;120
539965;6;1.2725;7.635;2.7;0.00414;288;360;120
539569;12;1.6283;19.5396;10.7;0.01476;72;360;120
539742;12;1.3452;16.1424;5.3;0.007843;144;360;120
539783;12;2.1399;25.6788;11.1;0.015252;72;360;120
540245;12;0.8199;9.8388;5.6;0.007843;84;360;120
540260;12;1.4831;17.7972;11;0.015252;48;360;120
33761;6;2.3662;14.1972;6;0.00702;114;360;240
539841;6;2.8083;16.8498;6.1;0.00756;128;540;300
540203;6;2.7041;16.2246;6.4;0.00729;128;300;120
501783;12;1.0526;12.6312;5.5;0.007843;84;360;120
501742;12;1.6588;19.9056;10.7;0.016275;72;360;120
540682;12;1.3652;16.3824;6;0.01426;84;360;120
533406;12;0.5547;6.6564;5.8;0.007843;84;360;252
533646;12;1.281;15.372;12;0.015252;48;360;120
533422;12;1.002;12.024;11;0.019065;48;360;252
541508;12;1.8199;21.8388;13.7;0.01365;72;360;120
541540;12;0.9062;10.8744;6.3;0.007018;144;360;120
541565;6;1.4494;8.6964;5.8;0.00744;144;360;120
541706;6;1.7041;10.2246;3.7;0.007056;117;360;120
524041;12;1.7631;21.1572;4.8;0.03045;60;220;120
539924;10;3.4535;34.535;6.2;0.021875;40;300;120
539940;10;3.4535;34.535;6.2;0.030096;40;180;120
540005;12;1.3336;16.0032;4.4;0.01265;60;150;120
540047;10;1.5536;15.536;2.8;0.0288;128;200;120
540104;24;0.8473;20.3352;1;0.0015;300;360;120
540120;36;0.8473;30.5028;1.2;0.00225;210;300;120
541482;4;5.6545;22.618;4;0.00558;170;360;120
541581;6;2.8546;17.1276;3;0.0042;288;360;120
539908;12;1.2262;14.7144;5.4;0.007843;144;360;120
530741;12;2.8872;34.6464;5.6;0.0078;64;360;120
536045;6;2.0694;12.4164;2.4;0.00726;144;360;120
538082;7;1.6241;11.3687;2.6;0.008748;119;360;120
536268;6;2.0062;12.0372;6.2;0.00726;144;360;120
536144;6;1.963;11.778;2.4;0.00726;144;360;120
536102;6;2.0388;12.2328;6;0.00726;144;360;120
536409;6;3.0904;18.5424;6;0.013182;64;360;120
536425;6;4.2693;25.6158;6;0.014196;64;360;120
536441;6;6.7092;40.2552;6;0.011424;70;360;120
536508;12;1.7483;20.9796;8;0.013182;60;360;120
536227;16;0.8357;13.3712;1.3;0.0189;108;300;120
536243;16;0.8357;13.3712;1.3;0.0189;108;360;90
536664;12;1.7483;20.9796;6;0.00726;144;360;252
537100;12;1.5936;19.1232;3;0.007843;144;360;120
537126;12;1.5936;19.1232;5;0.011904;144;360;252
536987;7;1.6304;11.4128;2.6;0.009386;119;360;120
534008;7;1.3168;9.2176;2.6;0.008424;119;360;120
537860;7;2.023;14.161;2.6;0.012636;68;300;120
537886;7;2.0241;14.1687;2.6;0.010206;119;300;120
537902;7;2.0241;14.1687;2.6;0.010206;119;300;120
537944;7;1.6967;11.8769;2.6;0.010206;119;360;120
530360;7;2.0241;14.1687;2.6;0.009234;68;360;120
499467;12;2.1957;26.3484;5.6;0.007843;156;360;120
537449;8;1.6904;13.5232;2;0.010108;60;360;120
537480;8;1.7367;13.8936;2;0.010108;60;360;120
524322;8;1.6904;13.5232;2.5;0.01064;60;360;120
537043;8;1.8399;14.7192;2.9;0.01292;60;360;120
537084;8;1.6894;13.5152;2.9;0.01292;60;360;120
534628;12;3.3167;39.8004;12;0.01476;84;360;120
541649;8;2.082;16.656;2.8;0.01254;60;300;120
543884;8;2.082;16.656;2.8;0.01254;60;300;120
534743;12;1.1925;14.31;6;0.00759;156;360;120
509703;6;2.122;12.732;2.9;0.002898;285;360;120
534784;12;1.7767;21.3204;12;0.031668;78;360;120
534883;12;1.3852;16.6224;5.8;0.00759;156;360;120
535120;12;2.0199;24.2388;5.8;0.00792;156;360;120
509042;6;2.122;12.732;2.9;0.002898;285;360;120
535682;12;1.8809;22.5708;6;0.007843;156;360;120
535625;8;1.6904;13.5232;2.6;0.010108;60;360;120
535724;8;1.6431;13.1448;1;0.010108;60;360;120
535740;8;1.7367;13.8936;2.7;0.0133;60;360;120
541201;12;1.4062;16.8744;5.2;0.007843;84;360;120
528083;12;1.701;20.412;12;0.01476;84;360;120
533745;12;0.9494;11.3928;6;0.00726;144;360;120
533661;12;0.6284;7.5408;6;0.00726;144;360;252
533687;12;1.1525;13.83;7;0.00696;84;360;252
533448;6;2.0357;12.2142;7.3;0.0155;84;360;120
533760;8;1.0052;8.0416;3.2;0.010469;98;360;120
533828;8;1.1147;8.9176;3.2;0.010469;98;360;120
533844;8;1.261;10.088;3.2;0.010469;98;360;120
533869;8;1.0062;8.0496;3.2;0.010469;98;360;120
534461;12;1.6241;19.4892;6;0.00726;120;360;120
533901;8;1.7746;14.1968;3.2;0.010469;98;360;120
533927;8;1.0957;8.7656;3.2;0.012122;98;360;120
533943;8;0.9841;7.8728;3.2;0.012673;98;360;120
533968;8;1.3052;10.4416;3.2;0.010469;98;360;120
533984;8;1.282;10.256;3.2;0.010469;98;360;120
534388;8;1.2062;9.6496;3.2;0.010469;98;360;120
534404;8;1.0841;8.6728;3.2;0.010469;98;360;120
534420;8;1.1399;9.1192;3.2;0.01102;98;360;120
534487;12;1.3557;16.2684;6;0.00726;120;360;120
534545;6;3.1167;18.7002;7.4;0.009765;96;360;120
534560;6;3.3377;20.0262;7.4;0.009765;96;360;120
534586;6;3.4367;20.6202;7.4;0.009765;96;360;120
534305;8;1.6894;13.5152;2.5;0.010108;60;360;120
534180;8;1.6904;13.5232;0.5;0.010108;60;360;120
534206;8;1.6904;13.5232;2;0.01102;60;360;120
534248;8;1.6904;13.5232;2.2;0.01102;60;360;120
534263;8;1.7367;13.8936;2;0.01292;60;360;120
534289;12;2.1651;25.9812;12;0.01845;84;360;120
541524;8;1.6894;13.5152;2.5;0.01102;60;360;120
541607;8;1.6725;13.38;3.1;0.01254;60;300;120
541623;8;1.6725;13.38;3.5;0.01254;60;300;120
539049;6;1.5199;9.1194;2.8;0.003795;288;360;120
539064;6;1.5199;9.1194;2.8;0.003795;288;360;120
539882;8;1.2399;9.9192;0.8;0.008;60;300;120
538504;6;2.8672;17.2032;7;0.015;60;360;120
538520;6;2.6609;15.9654;7;0.015;60;360;120
538546;6;1.8294;10.9764;5.3;0.009248;85;360;120
538488;8;1.8588;14.8704;5.3;0.009248;85;360;120
533463;6;2.0357;12.2142;7;0.01178;84;360;120
533489;6;0.8452;5.0712;4.5;0.01408;77;360;120
533885;12;1.1304;13.5648;12;0.015252;84;360;120
554907;12;1.4431;17.3172;5.3;0.01188;108;360;120
554089;12;1.541;18.492;5.4;0.006048;180;240;120
554121;6;2.8883;17.3298;2.7;0.00957;63;240;120
554147;12;1.3778;16.5336;5.4;0.006048;180;240;120
554329;12;1.4641;17.5692;5.4;0.006048;180;240;120
544627;6;1.862;11.172;5.4;0.006912;180;300;120
505289;8;1.7336;13.8688;3.1;0.009126;126;200;120
545889;6;1.862;11.172;3.1;0.006912;180;300;120
545905;12;0.8789;10.5468;5.4;0.00864;180;300;120
549246;12;0.8789;10.5468;5.4;0.007992;180;360;120
549261;6;1.4052;8.4312;2.7;0.0084;81;210;120
